"No.","Time","Source","Destination","Protocol","Length","Info"
"870","80.141071","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=24481 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"871","80.141503","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=25841 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"872","80.141503","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=27201 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"873","80.141561","192.168.43.62","151.106.15.12","TCP","54","60994  >  80 [ACK] Seq=476 Ack=28561 Win=66560 Len=0"
"874","80.141566","192.168.43.62","151.106.15.12","TCP","54","[TCP Dup ACK 873#1] 60994  >  80 [ACK] Seq=476 Ack=28561 Win=66560 Len=0"
"875","80.141899","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=28561 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"876","80.141899","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=29921 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"877","80.141962","192.168.43.62","151.106.15.12","TCP","54","60994  >  80 [ACK] Seq=476 Ack=31281 Win=66560 Len=0"
"878","80.141967","192.168.43.62","151.106.15.12","TCP","54","[TCP Dup ACK 877#1] 60994  >  80 [ACK] Seq=476 Ack=31281 Win=66560 Len=0"
"879","80.142142","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=31281 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"880","80.142188","192.168.43.62","151.106.15.12","TCP","54","60994  >  80 [ACK] Seq=476 Ack=32641 Win=66560 Len=0"
"881","80.142193","192.168.43.62","151.106.15.12","TCP","54","[TCP Dup ACK 880#1] 60994  >  80 [ACK] Seq=476 Ack=32641 Win=66560 Len=0"
"882","80.142467","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=32641 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"883","80.142690","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=34001 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"884","80.142737","192.168.43.62","151.106.15.12","TCP","54","60994  >  80 [ACK] Seq=476 Ack=35361 Win=66560 Len=0"
"885","80.142741","192.168.43.62","151.106.15.12","TCP","54","[TCP Dup ACK 884#1] 60994  >  80 [ACK] Seq=476 Ack=35361 Win=66560 Len=0"
"886","80.143770","192.168.43.62","172.217.194.97","TLSv1.3","118","Change Cipher Spec, Application Data"
"887","80.143775","192.168.43.62","172.217.194.97","TCP","118","[TCP Retransmission] 60996  >  443 [PSH, ACK] Seq=518 Ack=2896 Win=66304 Len=64"
"888","80.144106","192.168.43.62","172.217.194.97","TLSv1.3","146","Application Data"
"889","80.144110","192.168.43.62","172.217.194.97","TCP","146","[TCP Retransmission] 60996  >  443 [PSH, ACK] Seq=582 Ack=2896 Win=66304 Len=92"
"890","80.144434","192.168.43.62","172.217.194.97","TLSv1.3","360","Application Data"
"891","80.144438","192.168.43.62","172.217.194.97","TCP","360","[TCP Retransmission] 60996  >  443 [PSH, ACK] Seq=674 Ack=2896 Win=66304 Len=306"
"892","80.147277","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=35361 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"893","80.147467","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=36721 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"894","80.147518","192.168.43.62","151.106.15.12","TCP","54","60994  >  80 [ACK] Seq=476 Ack=38081 Win=66560 Len=0"
"895","80.147523","192.168.43.62","151.106.15.12","TCP","54","[TCP Dup ACK 894#1] 60994  >  80 [ACK] Seq=476 Ack=38081 Win=66560 Len=0"
"896","80.147699","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=38081 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"897","80.147990","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=39441 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"898","80.148029","192.168.43.62","151.106.15.12","TCP","54","60994  >  80 [ACK] Seq=476 Ack=40801 Win=66560 Len=0"
"899","80.148034","192.168.43.62","151.106.15.12","TCP","54","[TCP Dup ACK 898#1] 60994  >  80 [ACK] Seq=476 Ack=40801 Win=66560 Len=0"
"900","80.207028","172.217.194.97","192.168.43.62","TLSv1.3","634","Application Data, Application Data"
"901","80.207373","192.168.43.62","172.217.194.97","TLSv1.3","85","Application Data"
"902","80.207382","192.168.43.62","172.217.194.97","TCP","85","[TCP Retransmission] 60996  >  443 [PSH, ACK] Seq=980 Ack=3476 Win=65792 Len=31"
"903","80.217424","172.217.194.97","192.168.43.62","TCP","54","443  >  60996 [ACK] Seq=3476 Ack=980 Win=67840 Len=0"
"904","80.224104","172.217.194.97","192.168.43.62","TLSv1.3","85","Application Data"
"905","80.224104","172.217.194.97","192.168.43.62","TLSv1.3","567","Application Data"
"906","80.224104","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"907","80.224199","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=5380 Win=66560 Len=0"
"908","80.224205","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 907#1] 60996  >  443 [ACK] Seq=1011 Ack=5380 Win=66560 Len=0"
"909","80.224514","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"910","80.224514","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"911","80.224550","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=8100 Win=66560 Len=0"
"912","80.224553","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 911#1] 60996  >  443 [ACK] Seq=1011 Ack=8100 Win=66560 Len=0"
"913","80.224772","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"914","80.224802","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=9460 Win=66560 Len=0"
"915","80.224804","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 914#1] 60996  >  443 [ACK] Seq=1011 Ack=9460 Win=66560 Len=0"
"916","80.225080","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"917","80.225115","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=10820 Win=66560 Len=0"
"918","80.225119","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 917#1] 60996  >  443 [ACK] Seq=1011 Ack=10820 Win=66560 Len=0"
"919","80.229492","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"920","80.229527","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=12180 Win=66560 Len=0"
"921","80.229531","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 920#1] 60996  >  443 [ACK] Seq=1011 Ack=12180 Win=66560 Len=0"
"922","80.229750","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"923","80.229770","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=13540 Win=66560 Len=0"
"924","80.229773","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 923#1] 60996  >  443 [ACK] Seq=1011 Ack=13540 Win=66560 Len=0"
"925","80.235389","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"926","80.235458","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=14900 Win=66560 Len=0"
"927","80.235467","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 926#1] 60996  >  443 [ACK] Seq=1011 Ack=14900 Win=66560 Len=0"
"928","80.235657","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"929","80.235700","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=16260 Win=66560 Len=0"
"930","80.235705","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 929#1] 60996  >  443 [ACK] Seq=1011 Ack=16260 Win=66560 Len=0"
"931","80.240938","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"932","80.240984","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=17620 Win=66560 Len=0"
"933","80.240990","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 932#1] 60996  >  443 [ACK] Seq=1011 Ack=17620 Win=66560 Len=0"
"934","80.274694","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"935","80.286996","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data"
"936","80.287043","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=20340 Win=66560 Len=0"
"937","80.287048","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 936#1] 60996  >  443 [ACK] Seq=1011 Ack=20340 Win=66560 Len=0"
"938","80.303695","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"939","80.303814","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"940","80.303843","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=23060 Win=66560 Len=0"
"941","80.303848","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 940#1] 60996  >  443 [ACK] Seq=1011 Ack=23060 Win=66560 Len=0"
"942","80.315661","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"943","80.315661","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"944","80.315717","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=25780 Win=66560 Len=0"
"945","80.315722","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 944#1] 60996  >  443 [ACK] Seq=1011 Ack=25780 Win=66560 Len=0"
"946","80.315952","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"947","80.326814","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"948","80.326861","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=28500 Win=66560 Len=0"
"949","80.326866","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 948#1] 60996  >  443 [ACK] Seq=1011 Ack=28500 Win=66560 Len=0"
"950","80.327003","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"951","80.332969","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"952","80.333016","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=31220 Win=66560 Len=0"
"953","80.333020","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 952#1] 60996  >  443 [ACK] Seq=1011 Ack=31220 Win=66560 Len=0"
"954","80.333279","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"955","80.333279","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"956","80.333323","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=33940 Win=66560 Len=0"
"957","80.333327","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 956#1] 60996  >  443 [ACK] Seq=1011 Ack=33940 Win=66560 Len=0"
"958","80.333904","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"959","80.333904","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data, Application Data"
"960","80.333904","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"961","80.333959","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=38020 Win=66560 Len=0"
"962","80.333964","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 961#1] 60996  >  443 [ACK] Seq=1011 Ack=38020 Win=66560 Len=0"
"963","80.334086","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"964","80.334111","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=39380 Win=66560 Len=0"
"965","80.334114","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 964#1] 60996  >  443 [ACK] Seq=1011 Ack=39380 Win=66560 Len=0"
"966","80.334378","172.217.194.97","192.168.43.62","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"967","80.334545","172.217.194.97","192.168.43.62","TLSv1.3","734","Application Data, Application Data, Application Data, Application Data"
"968","80.334571","192.168.43.62","172.217.194.97","TCP","54","60996  >  443 [ACK] Seq=1011 Ack=41420 Win=66560 Len=0"
"969","80.334574","192.168.43.62","172.217.194.97","TCP","54","[TCP Dup ACK 968#1] 60996  >  443 [ACK] Seq=1011 Ack=41420 Win=66560 Len=0"
"970","80.335522","192.168.43.62","172.217.194.97","TLSv1.3","93","Application Data"
"971","80.335527","192.168.43.62","172.217.194.97","TCP","93","[TCP Retransmission] 60996  >  443 [PSH, ACK] Seq=1011 Ack=41420 Win=66560 Len=39"
"974","80.384692","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=40801 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"975","80.384953","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=42161 Ack=476 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"976","80.385028","192.168.43.62","151.106.15.12","TCP","54","60994  >  80 [ACK] Seq=476 Ack=43521 Win=66560 Len=0"
"977","80.385040","192.168.43.62","151.106.15.12","TCP","54","[TCP Dup ACK 976#1] 60994  >  80 [ACK] Seq=476 Ack=43521 Win=66560 Len=0"
"978","80.385182","151.106.15.12","192.168.43.62","HTTP","760","HTTP/1.1 200 OK  (text/html)"
"979","80.399287","192.168.43.62","151.106.15.12","HTTP","522","GET /wp-content/cache/autoptimize/js/autoptimize_eaa24614893be1323f03a8e1c58ec0b5.js HTTP/1.1 "
"980","80.399295","192.168.43.62","151.106.15.12","TCP","522","[TCP Retransmission] 60994  >  80 [PSH, ACK] Seq=476 Ack=44227 Win=65792 Len=468"
"983","80.403134","192.168.43.62","151.106.15.12","HTTP","553","GET /wp-content/plugins/wp-content-copy-protector/images/warning.png HTTP/1.1 "
"984","80.403143","192.168.43.62","151.106.15.12","TCP","553","[TCP Retransmission] 60995  >  80 [PSH, ACK] Seq=1 Ack=1 Win=66560 Len=499"
"985","80.408854","172.217.194.97","192.168.43.62","TCP","54","443  >  60996 [ACK] Seq=41420 Ack=1050 Win=67840 Len=0"
"987","80.422692","192.168.43.62","172.217.194.139","TCP","66","60997  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"988","80.422699","192.168.43.62","172.217.194.139","TCP","66","[TCP Out-Of-Order] 60997  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"989","80.497244","172.217.194.139","192.168.43.62","TCP","66","443  >  60997 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 WS=256"
"990","80.497342","192.168.43.62","172.217.194.139","TCP","54","60997  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"991","80.497348","192.168.43.62","172.217.194.139","TCP","54","[TCP Dup ACK 990#1] 60997  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"992","80.497677","192.168.43.62","172.217.194.139","TLSv1.3","571","Client Hello"
"993","80.497688","192.168.43.62","172.217.194.139","TCP","571","[TCP Retransmission] 60997  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66560 Len=517"
"994","80.567556","172.217.194.139","192.168.43.62","TCP","54","443  >  60997 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"995","80.578387","172.217.194.139","192.168.43.62","TLSv1.3","1414","Server Hello, Change Cipher Spec"
"996","80.578469","172.217.194.139","192.168.43.62","TCP","1414","443  >  60997 [ACK] Seq=1361 Ack=518 Win=66816 Len=1360 [TCP segment of a reassembled PDU]"
"997","80.578525","192.168.43.62","172.217.194.139","TCP","54","60997  >  443 [ACK] Seq=518 Ack=2721 Win=66560 Len=0"
"998","80.578535","192.168.43.62","172.217.194.139","TCP","54","[TCP Dup ACK 997#1] 60997  >  443 [ACK] Seq=518 Ack=2721 Win=66560 Len=0"
"999","80.578713","172.217.194.139","192.168.43.62","TLSv1.3","230","Application Data"
"1000","80.583415","192.168.43.62","172.217.194.139","TLSv1.3","118","Change Cipher Spec, Application Data"
"1001","80.583422","192.168.43.62","172.217.194.139","TCP","118","[TCP Retransmission] 60997  >  443 [PSH, ACK] Seq=518 Ack=2897 Win=66304 Len=64"
"1002","80.583626","192.168.43.62","172.217.194.139","TLSv1.3","146","Application Data"
"1003","80.583630","192.168.43.62","172.217.194.139","TCP","146","[TCP Retransmission] 60997  >  443 [PSH, ACK] Seq=582 Ack=2897 Win=66304 Len=92"
"1004","80.583803","192.168.43.62","172.217.194.139","TLSv1.3","350","Application Data"
"1005","80.583808","192.168.43.62","172.217.194.139","TCP","350","[TCP Retransmission] 60997  >  443 [PSH, ACK] Seq=674 Ack=2897 Win=66304 Len=296"
"1006","80.651372","151.106.15.12","192.168.43.62","TCP","54","80  >  60995 [ACK] Seq=1 Ack=500 Win=42496 Len=0"
"1007","80.652331","172.217.194.139","192.168.43.62","TLSv1.3","634","Application Data, Application Data"
"1008","80.652629","192.168.43.62","172.217.194.139","TLSv1.3","85","Application Data"
"1009","80.652636","192.168.43.62","172.217.194.139","TCP","85","[TCP Retransmission] 60997  >  443 [PSH, ACK] Seq=970 Ack=3477 Win=65792 Len=31"
"1010","80.658941","172.217.194.139","192.168.43.62","TLSv1.3","476","Application Data"
"1011","80.659085","172.217.194.139","192.168.43.62","TLSv1.3","1414","Application Data"
"1012","80.659139","192.168.43.62","172.217.194.139","TCP","54","60997  >  443 [ACK] Seq=1001 Ack=5259 Win=66560 Len=0"
"1013","80.659144","192.168.43.62","172.217.194.139","TCP","54","[TCP Dup ACK 1012#1] 60997  >  443 [ACK] Seq=1001 Ack=5259 Win=66560 Len=0"
"1014","80.659394","172.217.194.139","192.168.43.62","TLSv1.3","1414","Application Data"
"1015","80.659454","192.168.43.62","172.217.194.139","TCP","54","60997  >  443 [ACK] Seq=1001 Ack=6619 Win=66560 Len=0"
"1016","80.659460","192.168.43.62","172.217.194.139","TCP","54","[TCP Dup ACK 1015#1] 60997  >  443 [ACK] Seq=1001 Ack=6619 Win=66560 Len=0"
"1017","80.659627","172.217.194.139","192.168.43.62","TLSv1.3","1414","Application Data"
"1018","80.659694","192.168.43.62","172.217.194.139","TCP","54","60997  >  443 [ACK] Seq=1001 Ack=7979 Win=66560 Len=0"
"1019","80.659698","192.168.43.62","172.217.194.139","TCP","54","[TCP Dup ACK 1018#1] 60997  >  443 [ACK] Seq=1001 Ack=7979 Win=66560 Len=0"
"1020","80.664926","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=44227 Ack=944 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"1021","80.665192","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=45587 Ack=944 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"1022","80.665268","192.168.43.62","151.106.15.12","TCP","54","60994  >  80 [ACK] Seq=944 Ack=46947 Win=66560 Len=0"
"1023","80.665275","192.168.43.62","151.106.15.12","TCP","54","[TCP Dup ACK 1022#1] 60994  >  80 [ACK] Seq=944 Ack=46947 Win=66560 Len=0"
"1024","80.666139","172.217.194.139","192.168.43.62","TLSv1.3","1414","Application Data"
"1025","80.666215","192.168.43.62","172.217.194.139","TCP","54","60997  >  443 [ACK] Seq=1001 Ack=9339 Win=66560 Len=0"
"1026","80.666223","192.168.43.62","172.217.194.139","TCP","54","[TCP Dup ACK 1025#1] 60997  >  443 [ACK] Seq=1001 Ack=9339 Win=66560 Len=0"
"1027","80.666387","172.217.194.139","192.168.43.62","TLSv1.3","1414","Application Data"
"1028","80.666433","192.168.43.62","172.217.194.139","TCP","54","60997  >  443 [ACK] Seq=1001 Ack=10699 Win=66560 Len=0"
"1029","80.666437","192.168.43.62","172.217.194.139","TCP","54","[TCP Dup ACK 1028#1] 60997  >  443 [ACK] Seq=1001 Ack=10699 Win=66560 Len=0"
"1030","80.667504","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=46947 Ack=944 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"1031","80.670631","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=48307 Ack=944 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"1032","80.670666","192.168.43.62","151.106.15.12","TCP","54","60994  >  80 [ACK] Seq=944 Ack=49667 Win=66560 Len=0"
"1033","80.670670","192.168.43.62","151.106.15.12","TCP","54","[TCP Dup ACK 1032#1] 60994  >  80 [ACK] Seq=944 Ack=49667 Win=66560 Len=0"
"1034","80.671044","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=49667 Ack=944 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"1035","80.671044","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=51027 Ack=944 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"1036","80.671086","192.168.43.62","151.106.15.12","TCP","54","60994  >  80 [ACK] Seq=944 Ack=52387 Win=66560 Len=0"
"1037","80.671091","192.168.43.62","151.106.15.12","TCP","54","[TCP Dup ACK 1036#1] 60994  >  80 [ACK] Seq=944 Ack=52387 Win=66560 Len=0"
"1038","80.671473","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=52387 Ack=944 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"1039","80.671473","151.106.15.12","192.168.43.62","TCP","1414","80  >  60994 [ACK] Seq=53747 Ack=944 Win=42496 Len=1360 [TCP segment of a reassembled PDU]"
"1040","80.671515","192.168.43.62","151.106.15.12","TCP","54","60994  >  80 [ACK] Seq=944 Ack=55107 Win=66560 Len=0"
